   SYN1480,     4.387432,     2.695330,     0.000000 
   SYN1481,     5.062420,     2.694458,     0.000000 
   SYN1482,     5.737408,     2.693461,     0.000000 
   SYN1483,     6.412395,     2.692339,     0.000000 
   SYN1484,     7.087381,     2.691094,     0.000000 
   SYN1485,    -7.090323,     3.363863,     0.000000 
   SYN1486,    -6.415058,     3.365421,     0.000000 
   SYN1487,    -5.739792,     3.366823,     0.000000 
   SYN1488,    -5.064525,     3.368070,     0.000000 
   SYN1489,    -4.389257,     3.369161,     0.000000 
   SYN1490,    -3.713988,     3.370097,     0.000000 
   SYN1491,    -3.038719,     3.370877,     0.000000 
   SYN1492,    -2.363448,     3.371501,     0.000000 
   SYN1493,    -1.688178,     3.371969,     0.000000 
   SYN1494,    -1.012907,     3.372281,     0.000000 
   SYN1495,    -0.337636,     3.372437,     0.000000 
   SYN1496,     0.337636,     3.372437,     0.000000 
   SYN1497,     1.012907,     3.372281,     0.000000 
   SYN1498,     1.688178,     3.371969,     0.000000 
   SYN1499,     2.363448,     3.371501,     0.000000 
   SYN1500,     3.038719,     3.370877,     0.000000 
   SYN1501,     3.713988,     3.370097,     0.000000 
   SYN1502,     4.389257,     3.369161,     0.000000 
   SYN1503,     5.064525,     3.368070,     0.000000 
   SYN1504,     5.739792,     3.366823,     0.000000 
   SYN1505,     6.415058,     3.365421,     0.000000 
   SYN1506,     7.090323,     3.363863,     0.000000 
   SYN1507,    -7.093923,     4.036629,     0.000000 
   SYN1508,    -6.418317,     4.038500,     0.000000 
   SYN1509,    -5.742709,     4.040184,     0.000000 
   SYN1510,    -5.067100,     4.041681,     0.000000 
   SYN1511,    -4.391490,     4.042991,     0.000000 
   SYN1512,    -3.715878,     4.044115,     0.000000 
   SYN1513,    -3.040265,     4.045051,     0.000000 
   SYN1514,    -2.364652,     4.045800,     0.000000 
